price,Address,area,latitude,longitude,Bedrooms,Bathrooms,Balcony,Status,neworold,Furnished_status,type_of_building,Balcony_missing
7200000.0,"Gurgaon - Faridabad Road, Gurgaon, Delhi NCR",1325.0,28.436305,77.13605,3.0,2.0,2.0,Ready to Move,Resale,Unknown,Flat,0
19000000.0,"Sector 21C, Faridabad, Delhi NCR",3500.0,28.4303503,77.2956126,4.0,4.0,3.0,Ready to Move,New Property,Semi-Furnished,Flat,0
16000000.0,"Chittaranjan Park, Chittaranjan Park, New Delhi - South, Delhi NCR",1400.0,28.537872314453125,77.24923706054688,3.0,3.0,2.0,Ready to Move,Resale,Unfurnished,Flat,0
3500000.0,"sector-1  Noida extension Greater Noida West, Noida Extension, Noida, Delhi NCR",1075.0,28.531915,77.40155,2.0,2.0,2.0,Ready to Move,Resale,Unknown,Flat,0
10800000.0,"Sector 150, Noida, Sector 150, Noida, Delhi NCR",1750.0,28.561989,77.39837,3.0,3.0,3.0,Ready to Move,Resale,Unknown,Flat,0
16500000.0,"Sector 65, Gurgaon, Delhi NCR",1975.0,28.397952,77.069057,4.0,4.0,3.0,Ready to Move,Resale,Unknown,Flat,0
10000000.0,"A block lajpat Nagar 1, Lajpat Nagar 1, New Delhi - South, Delhi NCR",950.0,28.575746536254883,77.24215698242188,2.0,2.0,2.0,Ready to Move,Resale,Furnished,Flat,0
3500000.0,"Sector 1, Greater Noida, Sector 1, Greater Noida, Delhi NCR",950.0,28.5661101,77.4406099,2.0,2.0,2.0,Ready to Move,Resale,Unknown,Individual House,0
11000000.0,"ahinsa khand 2, Indirapuram, Ghaziabad, Delhi NCR",2300.0,28.6448175528489,77.3820333891155,4.0,4.0,5.0,Ready to Move,New Property,Unknown,Individual House,0
4000000.0,"Omicron 3, Greater Noida, Omicron 3, Greater Noida, Delhi NCR",1164.0,28.4772235566093,77.5510646237377,2.0,2.0,2.0,Ready to Move,Resale,Unknown,Flat,0
6200000.0,"palam vihar, Ansal Plaza, Gurgaon, Delhi NCR",590.0,28.512962,77.0413523047991,2.0,3.0,1.0,Ready to Move,Resale,Unknown,Flat,0
8500000.0,"Sector 19 Dwarka, New Delhi - Dwarka, Delhi NCR",960.0,28.5769715,77.0477254,2.0,2.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,0
4050000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1040.0,28.70217,77.430308,2.0,2.0,2.0,Ready to Move,New Property,Unknown,Flat,0
9300000.0,"Sector 70A, Gurgaon, Sector 70A, Gurgaon, Delhi NCR",1262.0,28.384034,77.01669,2.0,2.0,2.0,Ready to Move,New Property,Furnished,Flat,0
37700000.0,"Sector 65, Gurgaon, Sector 65, Gurgaon, Delhi NCR",3844.0,28.401126,77.064923,3.0,3.0,2.0,Ready to Move,Resale,Unknown,Flat,0
16500000.0,"South City 1, Gurgaon, Delhi NCR",1640.0,28.45693249,77.06833,3.0,2.0,2.0,Ready to Move,Resale,Unknown,Flat,0
7900000.0,"Sector 79, Gurugram, Haryana, Sector 79, Gurgaon, Delhi NCR",1491.0,28.3589451,76.971745,2.0,2.0,3.0,Ready to Move,New Property,Unknown,Flat,0
37000000.0,"Sector 112, Dwarka Expressway, Gurugram, Haryana 122007, Sector 112, Gurgaon, Delhi NCR",4857.0,28.517563,77.014148,4.0,5.0,5.0,Ready to Move,New Property,Unknown,Flat,0
13500000.0,"000., Paschim Vihar, New Delhi - West, Delhi NCR",1200.0,28.6724430311705,77.109758115507,3.0,3.0,2.0,Ready to Move,Resale,Unknown,Individual House,0
3200000.0,"K Block, Mahipalpur, New Delhi - South, Delhi NCR",800.0,28.54872131347656,77.13526153564453,2.0,2.0,1.0,Ready to Move,Resale,Furnished,Flat,0
15000000.0,"Gurgaon, Sector 51, Gurgaon, Delhi NCR",2367.0,28.42878150939941,77.0661392211914,3.0,3.0,1.0,Ready to Move,New Property,Semi-Furnished,Flat,0
6200000.0,"Sector 77, Sector 77, Faridabad, Delhi NCR",1368.0,28.368101,77.3721674,3.0,3.0,2.0,Ready to Move,New Property,Semi-Furnished,Flat,0
6300000.0,"Sector 150, Noida, Uttar Pradesh, Sector 150, Noida, Delhi NCR",1100.0,28.420393,77.483477,2.0,2.0,3.0,Ready to Move,New Property,Semi-Furnished,Flat,0
11000000.0,"sector 8 pocket B 5 DDA flat rohini, Sector 8 Rohini, New Delhi - West, Delhi NCR",900.0,28.7050987,77.1227736,2.0,2.0,1.0,Ready to Move,New Property,Unknown,Flat,0
4100000.0,"Sector 86, Faridabad, Sector 86, Faridabad, Delhi NCR",1200.0,28.404368478163,77.3360770274415,2.0,2.0,3.0,Ready to Move,Resale,Unknown,Individual House,0
40000000.0,"Main road greater kailash enc i., Greater Kailash Enclave 1, New Delhi - South, Delhi NCR",2100.0,28.54481506347656,77.24259948730469,4.0,4.0,1.0,Ready to Move,New Property,Furnished,Flat,0
42500000.0,"nearby DAV school 14 OPP MARKET, Sector 14, Faridabad, Delhi NCR",4700.0,28.3959971,77.3328095,5.0,5.0,3.0,Ready to Move,Resale,Semi-Furnished,Individual House,0
3800000.0,"New Delhi, Paryavaran Complex, New Delhi - South, Delhi NCR",1000.0,28.51620483398437,77.2029037475586,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,0
7200000.0,"New Delhi, New Mahavir Nagar, New Delhi - West, Delhi NCR",1000.0,28.633487701416016,77.0843505859375,2.0,2.0,1.0,Ready to Move,Resale,Unfurnished,Flat,0
7700000.0,"C1 block., Palam Vihar, Gurgaon, Delhi NCR",1125.0,28.5080324,77.0336072,3.0,3.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,0
16000000.0,"IP Extension, Patparganj, New Delhi - East, Delhi NCR",1650.0,28.631011962890625,77.30213165283203,3.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,0
14500000.0,"amar colony, Amar Colony, New Delhi - South, Delhi NCR",900.0,28.56134986877441,77.24330139160156,2.0,2.0,2.0,Ready to Move,New Property,Unfurnished,Flat,0
9890000.0,"gh 002, Sector 107, Noida, Delhi NCR",1647.0,28.542912592576,77.37203148936,3.0,3.0,3.0,Ready to Move,Resale,Unknown,Flat,0
3750000.0,"GH05A Sector 1 Greater noida west, Sector 1, Greater Noida, Delhi NCR",1075.0,28.5661101,77.4406099,2.0,2.0,3.0,Ready to Move,Resale,Unknown,Flat,0
11200000.000000002,"Sector 90, Gurgaon, Sector 90, Gurgaon, Delhi NCR",1744.0,28.407361,76.93426176,3.0,3.0,3.0,Ready to Move,Resale,Unknown,Individual House,0
21000000.0,"Dwarka Sector 11, New Delhi, Sector 11 Dwarka, New Delhi - Dwarka, Delhi NCR",2200.0,28.5941349479698,77.0483880696366,3.0,3.0,3.0,Ready to Move,Resale,Unknown,Individual House,0
8500000.0,"I block, South City 2, Gurgaon, Delhi NCR",1145.0,28.41786766052246,77.0512466430664,3.0,2.0,3.0,Ready to Move,New Property,Unfurnished,Individual House,0
67500000.0,"Block M, South City -1, South City 1, Gurgaon, Delhi NCR",5000.0,28.4570251,77.0646805,5.0,6.0,4.0,Ready to Move,Resale,Unknown,Flat,0
6000000.0,"Anamika Enclave Near Sector 14 Gurugram Haryana 122001, Anamika Enclave, Gurgaon, Delhi NCR",1350.0,28.497478485107425,77.0271224975586,3.0,2.0,2.0,Ready to Move,New Property,Semi-Furnished,Flat,0
8000000.0,"Zeta 1, Greater Noida, Zeta 1, Greater Noida, Delhi NCR",1800.0,28.496754,77.5222949538374,3.0,4.0,4.0,Ready to Move,Resale,Unknown,Flat,0
33000000.0,"Park facing house, Sector 46, Gurgaon, Delhi NCR",4000.0,28.4358404,77.0582564,7.0,7.0,8.0,Ready to Move,Resale,Semi-Furnished,Individual House,0
6500000.0,"Saket, New Delhi, New Delhi, Delhi NCR",1500.0,28.523548126220703,77.20889282226562,3.0,3.0,2.0,Ready to Move,New Property,Semi-Furnished,Flat,0
7800000.0,"Sector 85, Faridabad, Sector 85, Faridabad, Delhi NCR",2250.0,28.4042306,77.3559561,3.0,3.0,2.0,Ready to Move,New Property,Unknown,Flat,0
10000000.0,"sector 50 noida, Sector 50, Noida, Delhi NCR",1575.0,28.5782385,77.3769057,3.0,2.0,3.0,Ready to Move,Resale,Unknown,Flat,0
38500000.0,"Sector 54, Gurgaon, Sector 54, Gurgaon, Delhi NCR",2721.0,28.443186,77.108856,4.0,4.0,3.0,Ready to Move,Resale,Unknown,Flat,0
8520000.0,"Vikaspuri, New Delhi, Vikaspuri, New Delhi - West, Delhi NCR",900.0,28.64606,77.071019558611,2.0,2.0,1.0,Ready to Move,Resale,Unknown,Flat,0
4400000.0,"vaishali, Sector 5 Vaishali, Ghaziabad, Delhi NCR",1000.0,28.643642,77.34532,2.0,2.0,1.0,Ready to Move,New Property,Semi-Furnished,Individual House,0
16000000.0,"Palam Vihar, Gurgaon, Haryana, Palam Vihar, Gurgaon, Delhi NCR",2140.0,28.50042533874512,77.00772857666016,4.0,4.0,2.0,Ready to Move,New Property,Unfurnished,Flat,0
26500000.0,"sector b pocket 7 ff, Sector B Vasant Kunj, New Delhi - South, Delhi NCR",2000.0,28.53838483,77.09200984,3.0,2.0,1.0,Ready to Move,Resale,Unknown,Flat,0
18000000.0,"Sector 78, Noida, Sector 78, Noida, Delhi NCR",2250.0,28.562957,77.3869878873777,4.0,3.0,4.0,Ready to Move,New Property,Unknown,Flat,0
10000000.0,"Sector 168, Noida, Sector 168, Noida, Delhi NCR",1914.0,28.444621,77.484261,3.0,4.0,4.0,Ready to Move,Resale,Unknown,Individual House,0
4000000.0,"Noida Extension, Noida, Delhi NCR",1055.0,28.619028,77.425972,2.0,2.0,3.0,Ready to Move,Resale,Unknown,Flat,0
5470000.0,"Noida Extension Noida, Noida Extension, Noida, Delhi NCR",1369.0,28.5829626613928,77.4332595938539,3.0,2.0,3.0,Ready to Move,New Property,Unknown,Flat,0
6500000.0,"A & b., Sector 49, Gurgaon, Delhi NCR",1150.0,28.4111861,77.0497084,2.0,2.0,3.0,Ready to Move,Resale,Unknown,Flat,0
5700000.0,"Sector 86, Faridabad, Sector 86, Faridabad, Delhi NCR",1575.0,28.404368478163,77.3360770274415,3.0,3.0,3.0,Ready to Move,Resale,Unknown,Flat,0
49500000.0,"Safdarjung Enclave, Safdarjung Enclave, New Delhi - South, Delhi NCR",2200.0,28.564027,77.1945069,4.0,4.0,2.0,Ready to Move,New Property,Semi-Furnished,Individual House,0
15100000.0,"Sector 110A, Gurgaon, Chandan Vihar, Gurgaon, Delhi NCR",2428.0,28.513139,77.025952,4.0,4.0,4.0,Ready to Move,Resale,Unknown,Flat,0
13000000.0,"sector 11, Sector 11 Dwarka, New Delhi - Dwarka, Delhi NCR",1300.0,28.594226232317,77.0509152783004,3.0,2.0,3.0,Ready to Move,Resale,Unknown,Individual House,0
8900000.0,"Sector 79, Gurugram, Haryana, Sector 79, Gurgaon, Delhi NCR",1572.0,28.3589451,76.971745,3.0,3.0,3.0,Ready to Move,New Property,Unknown,Flat,0
8000000.0,"Sector 85, Faridabad, Delhi NCR",2250.0,28.4042306,77.3559561,3.0,3.0,2.0,Ready to Move,New Property,Unknown,Flat,0
7400000.0,"Sector 62, Noida, Sector 62 Block B, Noida, Delhi NCR",1550.0,28.6152718408039,77.3710753451456,3.0,3.0,3.0,Ready to Move,Resale,Unknown,Flat,0
4800000.0,"234, Subhash Nagar Gurugram, Subhash Nagar, Gurgaon, Delhi NCR",900.0,28.4661808013916,77.02391052246094,2.0,2.0,1.0,Ready to Move,New Property,Semi-Furnished,Flat,0
34500000.0,"Sector 53, Gurgaon, Sector 53, Gurgaon, Delhi NCR",4128.0,28.445667,77.097443,4.0,4.0,4.0,Ready to Move,Resale,Unknown,Flat,0
18500000.0,"Block A, Sushant Lok Phase I, Sector 43, Gurugram, Haryana, Sushant Lok 1 Block A, Gurgaon, Delhi NCR",2000.0,28.473926,77.078657,3.0,4.0,4.0,Ready to Move,Resale,Unknown,Flat,0
26000000.0,"sector  46 gurgaon, Huda Colony, Gurgaon, Delhi NCR",3500.0,28.4325844,77.0559044,4.0,5.0,4.0,Ready to Move,New Property,Semi-Furnished,Individual House,0
4700000.0,"Indirapuram, Ghaziabad, Delhi NCR",975.0,28.6493479,77.3696259,3.0,2.0,1.0,Ready to Move,Resale,Semi-Furnished,Flat,0
2600000.0,"rajnagar sec 23 sanjay nagar, Sanjay Nagar, Ghaziabad, Delhi NCR",540.0,28.6957931,77.4540746,2.0,2.0,1.0,Ready to Move,New Property,Semi-Furnished,Flat,0
17000000.0,"C2A/229A, Opp. Delhi jal board, Janakpuri, New delhi., Janakpuri Block C2A, New Delhi - West, Delhi NCR",1550.0,28.61896705627441,77.09362030029297,3.0,3.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,1
3830000.0,"Sector 143A Noida, Sector 143A, Noida, Delhi NCR",1040.0,28.49983024597168,77.42658996582031,2.0,2.0,3.0,Ready to Move,Resale,Unfurnished,Individual House,0
5420000.0,"Sector 2, Plot No GH-01 West, Patwari, Greater Noida, Uttar Pradesh 201318, Sector 2, Greater Noida, Delhi NCR",1425.0,28.5906688976436,77.4578626522875,3.0,2.0,4.0,Ready to Move,New Property,Furnished,Flat,0
7500000.0,"indirapuram, Neeti Khand 2, Ghaziabad, Delhi NCR",1300.0,28.6446415,77.371908,3.0,3.0,1.0,Ready to Move,New Property,Semi-Furnished,Flat,0
3500000.0,"Rama park road, Dwarka Mor, New Delhi - West, Delhi NCR",750.0,28.61931610107422,77.03326416015625,3.0,2.0,1.0,Ready to Move,New Property,Semi-Furnished,Flat,0
6500000.0,"Sector 92, Gurgaon, Dhorka, Gurgaon, Delhi NCR",1700.0,28.414052,76.914303,4.0,4.0,4.0,Ready to Move,Resale,Unknown,Flat,0
33000000.0,"Sector 50, Noida, Sector 50, Noida, Delhi NCR",3284.0,28.57725,77.370289,4.0,5.0,4.0,Ready to Move,Resale,Semi-Furnished,Flat,0
15000000.0,"5555., Palam Vihar Pocket E, Gurgaon, Delhi NCR",2430.0,28.5113555,77.0328085,3.0,3.0,2.0,Ready to Move,New Property,Furnished,Individual House,0
20000000.0,"New Delhi, Naraina Vihar, New Delhi - West, Delhi NCR",1800.0,28.62870979309082,77.13597869873047,3.0,3.0,1.0,Ready to Move,Resale,Semi-Furnished,Flat,0
10300000.0,"Sector 69, Gurgaon, Sector 69, Gurgaon, Delhi NCR",1704.0,28.393604,77.035364,3.0,3.0,4.0,Ready to Move,New Property,Unfurnished,Individual House,0
7500000.0,"Sector 62, Noida, Sector 62 Block B, Noida, Delhi NCR",1540.0,28.6240701695198,77.3717560653197,3.0,2.0,2.0,Ready to Move,Resale,Unknown,Flat,0
5500000.0,"mandir wali gali, Mahavir Enclave Part 1, New Delhi - Dwarka, Delhi NCR",980.0,28.59803581237793,77.07652282714844,3.0,3.0,1.0,Ready to Move,New Property,Furnished,Flat,0
9500000.0,"Sector 5 Vasundhara, Ghaziabad, Delhi NCR",1750.0,28.66092300415039,77.37889862060547,4.0,3.0,2.0,Ready to Move,New Property,Semi-Furnished,Individual House,1
10500000.0,"vasundara, Vasundhara, Ghaziabad, Delhi NCR",1900.0,28.659557342529297,77.37476348876953,4.0,3.0,1.0,Ready to Move,New Property,Semi-Furnished,Flat,0
55000000.0,"c block, Green Park, New Delhi - South, Delhi NCR",2600.0,28.557674407958984,77.20368957519531,4.0,5.0,3.0,Ready to Move,New Property,Unfurnished,Individual House,0
10900000.0,"sector 79, Sector 79, Gurgaon, Delhi NCR",1983.0,28.35895365,76.971587,3.0,3.0,5.0,Ready to Move,Resale,Unknown,Flat,0
3700000.0,"Express Park view- II, GH-03, Chi 5, Near express park view -I, Greater Noida (UP), Chuharpur Khadar, Greater Noida, Delhi NCR",984.0,28.4265996,77.5077563,2.0,2.0,3.0,Ready to Move,New Property,Unfurnished,Flat,0
17000000.0,"Sushant Lok 2, Gurgaon, Delhi NCR",2200.0,28.423049,77.08741,4.0,4.0,2.0,Ready to Move,New Property,Semi-Furnished,Flat,0
4400000.0,"mahagun mywood gaur city 2nd sec 16 c noida extension greater noida west, Noida Extension, Noida, Delhi NCR",1110.0,28.620768,77.425805,2.0,2.0,2.0,Ready to Move,Resale,Unknown,Flat,0
4100000.0,"vaishali sec 3, Sector 3 Vaishali, Ghaziabad, Delhi NCR",900.0,28.64988397,77.35310555,2.0,2.0,2.0,Ready to Move,Resale,Unknown,Flat,0
12500000.0,"rohini, Rohini, New Delhi - Rohini, Delhi NCR",1200.0,28.73956871032715,77.09276580810547,3.0,2.0,1.0,Ready to Move,Resale,Semi-Furnished,Individual House,0
3800000.0,"Noida Extension, Noida, Noida Extension Block C, Noida, Delhi NCR",990.0,28.616204,77.422256,2.0,2.0,2.0,Ready to Move,Resale,Unknown,Flat,1
16000000.0,"Sector 54, Gurgaon, DLF City Phase 5, Gurgaon, Delhi NCR",1343.0,28.448545,77.094641,3.0,3.0,2.0,Ready to Move,Resale,Unknown,Individual House,0
9500000.0,"Greenwood city, Green Woods City, Gurgaon, Delhi NCR",1728.0,28.446107864379883,77.0624008178711,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,0
15300000.0,"Sector 27, Greater Noida, Delhi NCR",2506.0,28.470149,77.535673,4.0,5.0,2.0,Under Construction,New Property,Unknown,Individual House,1
11900000.0,"Sector 109, Gurgaon, Sector 109 Block T, Gurgaon, Delhi NCR",1750.0,28.517155,77.003435,3.0,3.0,3.0,Ready to Move,New Property,Unknown,Flat,0
23500000.0,"Vasant Kunj, New Delhi - South, Delhi NCR",2500.0,28.522485,77.157488,4.0,3.0,2.0,Ready to Move,New Property,Unknown,Individual House,0
3050000.0,"Plot No. GH - 01/A, Sector 16 B, Greater Noida West, Greater Noida -201308, Noida Extension, Noida, Delhi NCR",792.0,28.6084782099231,77.4446420038086,2.0,2.0,2.0,Ready to Move,Resale,Unknown,Flat,0
12000000.0,"east pocket, Sector 23, Gurgaon, Delhi NCR",1800.0,28.5097759,77.0535665,4.0,4.0,2.0,Ready to Move,Resale,Unfurnished,Flat,0
15300000.0,"dwarka Sector-22, Sector 22 Dwarka, New Delhi - Dwarka, Delhi NCR",1700.0,28.5593993,77.0596789,3.0,2.0,3.0,Ready to Move,Resale,Unknown,Flat,0
22800000.0,"Sector 6 Dwarka, Dwarka, New Delhi, Sector 6 Dwarka, New Delhi - Dwarka, Delhi NCR",2200.0,28.5895731040607,77.0658956029288,4.0,4.0,3.0,Ready to Move,Resale,Unknown,Flat,0
26600000.0,"Sector 63A, Gurgaon, Sector 63A, Gurgaon, Delhi NCR",3000.0,28.400444,77.103004,3.0,3.0,3.0,Ready to Move,New Property,Semi-Furnished,Flat,0
47500000.0,"none, New Delhi, Delhi NCR",2850.0,28.5283145904541,77.26622009277344,4.0,4.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,0
15800000.0,"Nirvana Country, South City 2, Gurgaon, Delhi NCR",2000.0,28.41772,77.05281,3.0,3.0,2.0,Ready to Move,New Property,Unknown,Flat,0
7500000.0,"Sector 62, Noida, Sector 62, Noida, Delhi NCR",1700.0,28.621714,77.369341,3.0,3.0,3.0,Ready to Move,Resale,Unknown,Flat,0
6500000.0,"House No. 221, Sector 24 Rohini, New Delhi - Rohini, Delhi NCR",1000.0,28.7297569,77.087787,4.0,3.0,3.0,Ready to Move,Resale,Unfurnished,Flat,0
3900000.0,"Sector 102, Dwarka Expressway, Gurgaon, Haryana, Sector 102, Gurgaon, Delhi NCR",606.0,28.471233,76.969597,2.0,2.0,2.0,Ready to Move,Resale,Unknown,Individual House,0
5500000.0,"Sector 84, Faridabad, Sector 84, Faridabad, Delhi NCR",1400.0,28.4043915386457,77.3625813007416,3.0,3.0,3.0,Ready to Move,Resale,Unknown,Individual House,0
15700000.0,"Sector 78, Noida, Sector 78, Noida, Delhi NCR",2622.0,28.559980871706,77.385560780321,4.0,4.0,4.0,Ready to Move,Resale,Unknown,Flat,0
6500000.0,"Rohini, New Delhi - Rohini, Delhi NCR",560.0,28.73956871032715,77.09276580810547,3.0,2.0,2.0,Ready to Move,Resale,Unfurnished,Flat,1
9800000.0,"nh 8, Sector 83, Gurgaon, Delhi NCR",1720.0,28.395989,76.973879,3.0,3.0,3.0,Ready to Move,Resale,Unknown,Flat,0
5500000.0,"Sector 51, Noida, Sector 51, Noida, Delhi NCR",950.0,28.578746,77.364647,2.0,2.0,2.0,Ready to Move,Resale,Unknown,Flat,0
5300000.0,"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",1400.0,28.616078045953845,77.42810224734058,3.0,3.0,3.0,Ready to Move,Resale,Unknown,Flat,0
7500000.0,"DDA Flat PKT A Mayur Vihar 2, Mayur Vihar 2, New Delhi - East, Delhi NCR",1000.0,28.617045,77.299452,2.0,2.0,1.0,Ready to Move,Resale,Semi-Furnished,Individual House,0
10500000.0,"sector 69, Sector 69, Gurgaon, Delhi NCR",1578.0,28.3939311479624,77.031069,3.0,3.0,2.0,Ready to Move,New Property,Unknown,Flat,0
22000000.0,"Sector 30, Gurgaon, Delhi NCR",2368.0,28.46195602416992,77.05679321289062,3.0,5.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat,0
10200000.0,"Sector 81, Neharpar Faridabad, Faridabad, Haryana, Sector 81, Faridabad, Delhi NCR",1895.0,28.3924416,77.3442485,3.0,3.0,3.0,Ready to Move,New Property,Unknown,Flat,0
10500000.0,"Surajpur, Greater Noida, Surajpur, Greater Noida, Delhi NCR",2106.0,28.472502,77.5222661913194,3.0,4.0,1.0,Ready to Move,Resale,Unknown,Flat,0
19000000.0,"Near Huda market, Sector 9, Faridabad, Delhi NCR",3500.0,28.37646102905273,77.33474731445312,4.0,4.0,4.0,Ready to Move,Resale,Semi-Furnished,Flat,0
2400000.0,"New Delhi, Mahavir Enclave Part 3, New Delhi - Dwarka, Delhi NCR",540.0,28.60604476928711,77.07047271728516,2.0,2.0,1.0,Ready to Move,New Property,Semi-Furnished,Flat,0
18000000.0,"Sector 46, Gurgaon, Delhi NCR",2400.0,28.44633157,77.08064441,3.0,6.0,4.0,Ready to Move,Resale,Unknown,Individual House,0
7200000.0,"Sector 21, Noida, Sector 21, Noida, Delhi NCR",1250.0,28.589607,77.336443,3.0,2.0,1.0,Ready to Move,Resale,Unknown,Flat,0
19000000.0,"Builder Floor, DLF City Phase 3, Gurgaon, Delhi NCR",2200.0,28.49410629272461,77.10335540771484,4.0,4.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,0
7000000.0,"zeta -1, Zeta, Greater Noida, Delhi NCR",1742.0,28.507687,77.532312,3.0,3.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,0
3200000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1250.0,28.635074,77.4316635963575,2.0,2.0,3.0,Ready to Move,New Property,Unknown,Flat,0
6500000.0,"Chattarpur Extension, New Delhi - South, Delhi NCR",1500.0,28.4902572631836,77.17655181884766,3.0,3.0,1.0,Ready to Move,New Property,Semi-Furnished,Flat,0
5500000.0,"Sector 4 Vaishali, Ghaziabad, Delhi NCR",1050.0,28.64702415466309,77.34025573730469,2.0,2.0,2.0,Ready to Move,New Property,Semi-Furnished,Flat,0
7500000.0,"paryag apartment, Vasundhara Enclave, New Delhi - East, Delhi NCR",1150.0,28.60172462463379,77.31781005859375,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat,0
19000000.0,"88., Sector 45, Gurgaon, Delhi NCR",2200.0,28.4446575,77.0670365,4.0,4.0,2.0,Ready to Move,New Property,Semi-Furnished,Flat,0
11000000.0,"New Delhi, Amar Colony, New Delhi - South, Delhi NCR",1000.0,28.56134986877441,77.24330139160156,2.0,2.0,2.0,Ready to Move,Resale,Unfurnished,Flat,0
7500000.0,"A., Laxmi Nagar, New Delhi - East, Delhi NCR",900.0,28.635967254638672,77.26956176757812,3.0,3.0,1.0,Ready to Move,New Property,Semi-Furnished,Flat,0
7700000.0,"Sector 30, Gurgaon, Sector 30, Gurgaon, Delhi NCR",1350.0,28.449848175048828,77.05697631835938,3.0,3.0,2.0,Ready to Move,New Property,Semi-Furnished,Flat,0
14500000.0,"Vaishali, Ghaziabad, Vaishali, Ghaziabad, Delhi NCR",2286.0,28.6423537419797,77.3401509949273,3.0,3.0,3.0,Ready to Move,Resale,Unknown,Flat,0
7100000.0,"sector 75 noida, Sector 75, Noida, Delhi NCR",1295.0,28.576256,77.383182,2.0,2.0,4.0,Ready to Move,New Property,Unknown,Flat,0
11200000.000000002,"Sector 51, Noida, Sector 51, Noida, Delhi NCR",1900.0,28.5802499,77.3671515,3.0,3.0,6.0,Ready to Move,Resale,Unknown,Flat,0
8800000.0,"sec 83gurgoan, Sector 83, Gurgaon, Delhi NCR",1733.0,28.399598,76.97150985,3.0,3.0,3.0,Ready to Move,Resale,Unknown,Flat,0
6200000.0,"Omicron 1, Greater Noida, Omicron 1, Greater Noida, Delhi NCR",1665.0,28.4626703284033,77.5583025174588,4.0,3.0,4.0,Ready to Move,Resale,Unknown,Flat,0
11399999.999999998,"Sector 77, Gurgaon, Sector 77, Gurgaon, Delhi NCR",2077.0,28.3824895,76.9823169,3.0,3.0,4.0,Ready to Move,New Property,Unknown,Flat,0
16200000.000000002,"Sector 6 Dwarka, New Delhi - Dwarka, Delhi NCR",1700.0,28.593846,77.065492,3.0,2.0,3.0,Ready to Move,Resale,Unknown,Flat,0
7600000.0,"Sector 30, Gurgaon, Delhi NCR",1300.0,28.4619565,77.056792,3.0,2.0,1.0,Ready to Move,New Property,Semi-Furnished,Individual House,0
18000000.0,"dlf city phase 4, Dlf City Phase 4, Gurgaon, Delhi NCR",2200.0,28.4663049,77.0863199,3.0,4.0,3.0,Ready to Move,New Property,Furnished,Flat,0
8900000.0,"Vikaspuri Block M, New Delhi - West, Delhi NCR",1200.0,28.635058,77.0750186,3.0,3.0,1.0,Ready to Move,Resale,Furnished,Flat,0
7500000.0,"House no 13 Block 19, Springfield Colony, Faridabad, Delhi NCR",1710.0,28.45023,77.312379,3.0,3.0,2.0,Ready to Move,Resale,Unfurnished,Flat,0
33000000.0,"sector 30, Uniworld City, Gurgaon, Delhi NCR",3150.0,28.457813262939453,77.0564956665039,4.0,5.0,5.0,Ready to Move,Resale,Semi-Furnished,Flat,0
24500000.0,"Malibu Town, Gurgaon, Delhi NCR",2600.0,28.422711,77.04556,4.0,4.0,2.0,Ready to Move,New Property,Unknown,Individual House,0
18600000.0,"prateek edifice SECTOR 107, Sector 107, Noida, Delhi NCR",2070.0,28.5466684964452,77.3751950836512,3.0,3.0,3.0,Ready to Move,Resale,Unknown,Flat,0
4200000.0,"Ghaziabad, Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",1250.0,28.68596839904785,77.35089874267578,3.0,3.0,2.0,Ready to Move,Resale,Furnished,Flat,0
35000000.0,"Sector 62, Gurgaon, Sector 62, Gurgaon, Delhi NCR",3498.0,28.413918,77.088326,3.0,4.0,2.0,Ready to Move,Resale,Unknown,Individual House,0
11000000.0,"Flat no 1001, Sector 33, Gurgaon, Delhi NCR",1475.0,28.4315793621749,77.0352442742233,3.0,4.0,5.0,Ready to Move,New Property,Unknown,Flat,0
21600000.0,"Sector 63A, Gurgaon, Delhi NCR",2100.0,28.400444,77.103004,3.0,3.0,2.0,Ready to Move,New Property,Unfurnished,Flat,0
8400000.0,"Sector 77, Noida, Sector 77, Noida, Delhi NCR",1564.0,28.5720422763446,77.3910687279008,3.0,2.0,4.0,Ready to Move,Resale,Unknown,Flat,0
10500000.0,"10., Sector 83, Gurgaon, Delhi NCR",1720.0,28.394307,76.9700484,3.0,2.0,3.0,Ready to Move,New Property,Unfurnished,Flat,0
